Age,Attrition,DailyRate,DistanceFromHome,Education,Gender,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsWithCurrManager,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single
40,0,448,16,3,1,4,7945,6,1,15,3,18,4,2,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
44,0,602,1,5,0,4,5743,4,1,11,3,14,10,7,2,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
48,0,365,4,5,0,4,15202,2,0,25,4,23,2,2,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
35,1,763,15,2,0,4,5440,6,1,14,3,7,2,2,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
24,0,567,2,1,1,4,3760,1,1,13,3,6,6,3,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
27,0,486,8,3,1,3,3517,7,0,17,3,5,3,2,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
27,0,591,2,3,0,4,2580,2,0,13,3,6,4,2,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
40,1,1329,7,3,0,1,2166,3,1,14,3,10,4,2,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
29,0,469,10,3,0,3,5869,9,0,11,3,8,5,2,4,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
36,0,711,5,4,1,1,8008,4,0,12,3,9,3,2,2,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
25,0,772,2,1,0,3,5206,1,0,17,3,7,7,7,7,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
39,0,492,12,3,0,2,5295,4,0,21,4,7,5,4,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
49,0,301,22,4,1,2,16413,3,0,16,3,27,4,2,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
50,0,813,17,5,1,1,13269,5,0,15,3,19,14,11,11,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
20,0,1141,2,3,1,3,2783,1,0,19,3,2,2,2,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
34,0,1130,3,3,1,2,5433,1,0,12,3,11,11,8,9,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
36,0,311,7,3,0,2,2013,2,0,11,3,15,4,3,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
49,0,465,6,1,1,3,13966,2,1,19,3,30,15,11,12,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
36,0,894,1,4,1,3,4374,0,0,15,3,4,3,2,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
36,0,1040,3,2,0,1,6842,6,0,20,4,13,5,4,4,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
54,0,584,22,5,1,3,17426,3,0,25,4,36,10,8,7,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
43,0,1291,15,2,0,3,17603,1,0,24,4,14,14,10,11,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
35,1,880,12,4,0,4,4581,3,1,24,4,13,11,9,7,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
38,0,1189,1,3,0,4,4735,7,0,15,3,19,13,11,9,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
29,0,991,5,3,0,2,4187,1,1,13,3,10,10,0,9,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
33,0,392,2,4,0,4,5505,1,0,14,3,6,6,2,4,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
32,0,977,2,3,0,2,5470,0,0,13,3,10,9,5,6,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
31,0,1112,5,4,1,4,5476,1,0,11,3,10,10,0,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
49,0,464,16,3,1,1,2587,4,1,16,3,17,2,2,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
38,0,148,2,3,1,2,2440,1,0,22,4,4,4,3,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
47,0,1225,2,4,1,2,15972,6,0,14,3,29,3,2,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
49,0,809,1,3,0,3,15379,4,0,14,3,23,8,7,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
41,0,1206,23,2,0,3,7082,3,1,16,3,21,2,0,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
20,0,727,9,1,0,1,2728,1,0,11,3,2,2,2,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
33,0,530,16,3,1,4,5368,1,1,25,4,7,6,5,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
36,0,1351,26,4,0,3,5347,6,0,14,3,10,3,2,2,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
44,0,528,1,3,1,4,3195,4,1,18,3,8,2,2,2,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
23,1,1320,8,1,0,3,3989,1,1,11,3,5,5,4,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
38,0,1495,4,2,1,3,3306,7,0,19,3,7,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
53,0,1395,24,4,0,4,7005,3,0,15,3,11,4,3,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
48,1,708,7,2,1,3,2655,2,1,11,3,19,9,7,7,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
32,1,1259,2,4,0,2,1393,1,0,12,3,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
26,0,786,7,3,0,4,2570,1,0,20,4,7,7,7,7,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
55,0,1441,22,3,0,2,3537,5,0,12,3,8,4,2,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
34,0,1157,5,2,0,4,3986,1,0,14,3,15,15,10,13,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
60,0,370,1,4,0,4,10883,3,0,20,4,19,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
33,0,267,21,3,0,2,2028,1,0,18,3,14,14,11,13,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
37,0,1278,1,4,0,4,9525,1,0,14,3,6,6,3,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
34,0,678,19,3,1,4,2929,1,0,12,3,10,10,9,7,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
23,1,427,7,3,0,4,2275,1,1,21,4,3,3,2,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
44,0,921,2,3,1,4,7879,1,1,19,3,9,8,7,7,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
35,0,146,2,4,0,4,4930,0,1,14,3,6,5,4,4,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
43,0,1179,2,3,0,4,7847,1,1,17,3,10,10,9,8,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
24,0,581,9,3,0,3,4401,1,0,16,3,5,5,3,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
41,0,918,6,3,0,3,9241,1,0,12,3,10,10,8,7,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
29,0,1082,9,4,1,3,2974,9,0,17,3,9,5,3,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
36,0,530,2,4,1,4,4502,3,0,15,3,17,13,7,7,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
45,0,1238,1,1,0,3,10748,3,0,23,4,25,23,15,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
24,1,240,22,1,0,3,1555,1,0,11,3,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
47,1,1093,9,3,0,3,12936,7,0,11,3,25,23,5,10,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
26,0,390,17,4,0,3,2305,1,0,15,3,3,3,2,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
45,0,1005,28,2,1,2,16704,1,0,11,3,21,21,6,6,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
32,0,585,10,3,0,3,3433,6,0,13,3,10,5,2,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
31,0,741,2,4,0,3,3477,1,0,14,3,6,5,2,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
41,0,552,4,3,0,2,6430,6,0,19,3,10,3,2,2,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
40,0,369,8,2,1,1,6516,2,1,16,3,18,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
24,0,506,29,1,0,1,3907,1,0,13,3,6,6,2,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
46,0,717,13,4,0,2,5562,6,0,14,3,19,10,7,9,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
35,0,1370,27,4,0,3,6883,2,0,16,3,17,7,7,7,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
30,0,793,16,1,0,4,2862,1,0,12,3,10,10,0,8,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
47,0,543,2,4,0,2,4978,7,0,11,3,4,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
46,0,1277,2,3,0,4,10368,4,1,12,3,13,10,6,3,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
36,1,1456,13,5,0,1,6134,5,1,13,3,16,2,2,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
32,1,964,1,2,0,2,6735,6,0,15,3,10,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
23,0,160,4,1,1,2,3295,1,0,13,3,3,3,2,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
31,0,163,24,1,1,4,5238,2,0,20,4,9,5,4,4,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
39,0,792,1,3,0,4,6472,1,1,15,3,9,9,8,8,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
32,0,371,19,3,0,3,9610,3,0,13,3,10,4,3,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
40,0,611,7,4,0,2,19833,1,0,14,3,21,21,8,8,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
45,0,176,4,3,1,3,9756,4,0,21,4,9,5,0,3,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
30,0,1312,2,4,1,1,4968,0,0,16,3,10,9,7,7,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
24,0,897,10,3,0,4,2145,0,0,14,3,3,2,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
30,1,600,8,3,1,4,2180,6,0,11,3,6,4,2,2,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
31,0,1003,5,3,0,3,8346,1,0,19,3,6,5,2,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
27,0,1054,8,3,1,4,3445,1,0,11,3,6,6,2,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
29,1,428,9,3,1,2,2760,1,0,13,3,2,2,2,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
29,0,461,1,3,0,3,6294,8,1,12,3,10,3,2,2,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
30,0,979,15,2,0,1,7140,2,0,11,3,12,7,7,7,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
34,0,181,2,4,0,4,2932,0,1,14,3,6,5,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
33,0,1283,2,3,1,2,5147,8,0,15,3,13,11,7,7,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
49,0,1313,11,4,1,4,4507,3,0,12,3,8,5,1,4,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
33,1,211,16,3,1,1,8564,2,1,20,4,11,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
38,0,594,2,2,1,2,2468,4,0,14,3,9,6,1,5,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
31,1,1079,16,4,0,3,8161,2,0,13,3,10,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
29,0,590,4,3,1,1,2109,1,0,13,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
30,0,305,16,3,0,3,5294,3,0,16,3,10,7,0,7,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
32,0,953,5,4,0,2,2718,2,0,14,3,12,7,7,7,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
38,0,833,18,3,0,4,5811,3,1,16,3,15,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
43,1,807,17,3,0,3,2437,9,1,16,3,6,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
42,0,855,12,3,0,2,2766,8,0,22,4,7,5,3,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
55,0,478,2,3,0,1,19038,8,0,12,3,34,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
33,0,775,4,3,0,2,3055,5,0,15,3,11,9,8,7,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
41,0,548,9,4,0,1,2289,1,0,20,4,5,5,3,4,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
34,0,1375,10,3,0,3,4001,1,1,14,3,15,15,14,7,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
53,0,661,1,4,1,3,12965,4,1,20,4,27,3,2,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
43,0,244,2,3,0,4,3539,0,0,13,3,10,9,7,8,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
34,0,511,3,2,1,4,6029,5,0,12,3,6,2,2,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
21,1,337,7,1,0,2,2679,1,0,13,3,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
38,0,1153,6,2,1,3,3702,1,0,11,3,5,5,4,4,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
22,1,1294,8,1,1,1,2398,1,1,17,3,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
31,0,196,29,4,1,4,5468,1,0,14,3,13,12,7,7,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
51,0,942,3,3,1,3,13116,2,0,11,3,15,2,2,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
37,0,589,9,2,0,2,4189,1,0,14,3,5,5,2,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
46,0,734,2,4,0,4,19328,7,1,17,3,24,2,1,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
36,0,1383,10,3,0,1,8321,7,1,13,3,15,12,8,7,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
44,1,429,1,2,0,2,2342,1,1,12,3,6,5,3,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
37,0,1239,8,2,0,2,4071,2,0,13,3,19,10,0,7,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
35,1,303,27,3,0,4,5813,1,1,18,3,10,10,7,7,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
33,0,867,8,4,0,1,3143,6,0,19,3,14,10,8,6,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
28,0,1181,1,3,0,4,2044,1,0,11,3,5,5,3,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
39,0,1253,10,1,0,3,13464,7,0,21,4,9,4,3,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
46,0,849,26,2,0,2,7991,8,0,15,3,6,2,2,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
40,0,616,2,2,1,1,3377,4,0,17,3,7,4,3,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
42,0,1128,13,3,0,1,5538,5,0,18,3,10,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
35,0,1180,2,2,0,4,5762,2,0,14,3,15,7,7,7,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
38,0,1336,2,3,0,2,2592,5,0,13,3,13,11,10,8,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
34,1,234,9,4,0,1,5346,4,0,17,3,11,7,1,7,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
37,1,370,10,4,0,1,4213,1,0,15,3,10,10,3,8,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
39,0,766,20,3,0,4,4127,2,0,18,3,7,2,1,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
43,0,343,9,3,0,3,2438,4,0,13,3,7,3,2,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
41,0,447,5,3,0,2,6870,3,0,12,3,11,3,2,2,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
41,0,796,4,1,1,3,10447,0,1,13,3,23,22,14,5,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
30,0,1092,10,3,1,3,9667,9,0,14,3,9,7,7,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
26,1,920,20,2,1,2,2148,0,1,11,3,6,5,1,4,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
46,1,261,21,2,1,2,8926,4,0,22,4,13,9,7,7,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
40,0,1194,1,3,1,4,6513,4,0,17,3,12,5,3,3,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
34,0,810,8,2,0,3,6799,1,0,21,4,10,10,8,8,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
58,0,350,2,3,0,2,16291,4,0,22,4,37,16,9,14,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
35,0,185,23,4,0,3,2705,0,0,16,3,6,5,4,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
47,0,1001,4,3,1,2,10333,8,1,12,3,28,22,11,10,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
40,0,750,12,3,1,1,4448,2,0,12,3,15,7,4,7,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
54,0,431,7,4,1,4,6854,4,0,15,3,14,7,1,7,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
31,0,1125,7,4,1,1,9637,2,0,14,3,9,3,2,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
28,0,1217,1,3,1,1,3591,1,0,25,4,3,3,2,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
38,0,723,2,4,1,4,5405,2,1,20,4,20,4,2,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
26,0,572,10,3,0,4,4684,1,0,13,3,5,5,3,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
58,0,1216,15,4,0,3,15787,2,1,14,3,23,2,2,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
18,0,1431,14,3,1,3,1514,1,0,16,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
31,1,359,18,5,0,1,2956,0,0,17,3,2,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
29,1,350,13,3,0,1,2335,4,1,15,3,4,2,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
45,0,589,2,4,1,3,5154,4,0,22,4,10,8,7,7,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
36,0,430,2,4,1,2,6962,4,1,22,4,15,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
43,0,1422,2,4,0,4,5675,1,0,20,4,7,7,7,7,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
27,0,1297,5,2,1,4,2379,0,1,14,3,6,5,4,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
29,0,574,20,1,0,4,3812,1,0,13,3,11,11,8,10,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
32,0,1318,10,4,0,4,4648,8,0,13,3,4,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
42,0,355,10,4,0,3,2936,3,0,22,4,10,6,3,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
47,0,207,9,4,1,3,2105,4,0,12,3,7,2,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
46,0,706,2,2,0,4,8578,3,0,14,3,12,9,8,7,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
28,0,280,1,2,0,4,2706,1,0,15,3,3,3,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
29,0,726,29,1,0,3,6384,8,0,17,3,11,7,0,6,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
42,0,1142,8,3,0,3,3968,4,0,13,3,8,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
32,1,414,2,4,0,2,9907,7,1,12,3,7,2,2,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
46,0,1319,3,3,1,1,13225,2,0,12,3,25,19,17,8,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
27,0,728,23,1,1,3,3540,1,0,21,4,9,9,8,8,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
29,0,352,6,1,0,2,2804,1,0,11,3,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
43,0,823,6,3,1,3,19392,7,0,13,3,21,16,12,14,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
